인허가일자,폐업일자,경도,위도
2012-03-29,2028-05-30,126.76910298401465,37.677492948739626
2012-04-03,2028-05-30,126.7644546253262,37.67885228696881
2012-04-03,2028-05-30,126.83885064297465,37.65850236423843
2012-06-01,2028-05-30,126.7728968858172,37.68771893535046
2012-11-21,2028-05-30,126.78711468107485,37.67390205240356
2013-01-24,2028-05-30,126.74408386681056,37.66157003038731
1996-12-26,2019-03-20,126.76031707271734,37.68855279501441
2012-01-20,2017-05-22,126.77020607197642,37.68682842763883
2012-03-26,2015-06-01,126.76761612703952,37.6774733094315
2013-05-30,2028-05-30,126.76274661898566,37.69425521708279
2013-06-04,2028-05-30,126.82355399492957,37.620858643358936
2013-07-24,2028-05-30,126.7896987980638,37.64323357854387
2014-07-22,2028-05-30,126.75379018319249,37.66719468839091
2016-04-25,2028-05-30,126.89478793620866,37.64708380439961
2016-08-26,2028-05-30,126.79272877714385,37.64244304748819
2016-10-28,2028-05-30,126.86313524712457,37.62957497056881
2016-10-28,2028-05-30,126.86313524712457,37.62957497056881
2017-08-25,2028-05-30,126.75646859981394,37.66602366004583
2018-04-10,2028-05-30,126.89646626976362,37.64961145534782
2019-01-22,2028-05-30,126.75493918178317,37.65990115093979
2019-01-23,2028-05-30,126.75059024674876,37.66618598720858
2019-06-04,2028-05-30,126.89670837925937,37.6524048333838
2021-07-02,2028-05-30,126.89908218742849,37.65300750214217
2022-08-10,2028-05-30,126.75631836903409,37.699786747146746
2023-03-29,2028-05-30,126.83578583870441,37.653650709275034
2024-01-17,2028-05-30,126.83200797315442,37.619446286672336
2025-06-23,2028-05-30,126.7921199939775,37.66353943717736
1998-06-13,2028-05-30,126.78027125443866,37.64968974286486
1998-09-17,2028-05-30,126.76887208310912,37.65904406943442
1994-10-11,2028-05-30,126.78244671790216,37.647975084688724
2015-03-06,2028-05-30,126.76461196450717,37.667817531981626
1992-07-01,2028-05-30,126.76547032898243,37.668629884502735
1991-11-18,2028-05-30,126.76606327619439,37.666703133305305
1996-04-26,2028-05-30,126.777078006393,37.65482429954254
1996-05-24,2028-05-30,126.77935843049163,37.64889902363252
1996-11-06,2028-05-30,126.77935843049163,37.64889902363252
1996-11-15,2028-05-30,126.76116770558383,37.67099978941028
1996-11-15,2028-05-30,126.8361862429097,37.62518519848957
1997-01-29,2028-05-30,126.83341529163843,37.63266903762841
1997-06-09,2028-05-30,126.83273949501645,37.633576698818516
1997-07-05,2028-05-30,126.77757017857533,37.651417475974874
2001-10-15,2028-05-30,126.78027125443866,37.64968974286486
2001-10-15,2028-05-30,126.76706492897979,37.66741239538898
1998-09-24,2028-05-30,126.83139795518387,37.634346857098016
2000-01-10,2028-05-30,126.75536902859814,37.67332095217896
1996-05-24,2028-05-30,126.77935843049163,37.64889902363252
2001-05-26,2028-05-30,126.83113212502298,37.6329554146638
2003-07-01,2028-05-30,126.76809484268712,37.661263439506925
2004-09-06,2028-05-30,126.777078006393,37.65482429954254
2005-04-29,2028-05-30,126.75998175498493,37.68803768257842
2005-04-29,2028-05-30,126.83341529163843,37.63266903762841
2006-11-03,2028-05-30,126.76887208310912,37.65904406943442
2007-04-16,2028-05-30,126.77198662122713,37.65589345778847
2007-05-01,2028-05-30,126.77199621934317,37.66069874028494
2007-09-11,2028-05-30,126.76887208310912,37.65904406943442
1997-01-29,2028-05-30,126.83341529163843,37.63266903762841
2008-01-02,2028-05-30,126.78856475464303,37.64086135671601
1998-06-13,2028-05-30,126.76706492897979,37.66741239538898
