시군구,㎡당단가(만원)
경기도 오산시 부산동,1331.6017324107122
경기도 오산시 서동,574.9995598718297
경기도 오산시 서랑동,508.0389695774311
경기도 오산시 세교동,676.59453983735
경기도 오산시 수청동,898.3223583271409
경기도 오산시 양산동,481.9935507304203
경기도 오산시 오산동,303.3025730616515
경기도 오산시 외삼미동,687.5251300117435
경기도 오산시 원동,471.6622608979664
경기도 오산시 은계동,549.7944774594863
경기도 오산시 지곶동,439.8536282804618
경기도 오산시 청학동,338.1918028713946
경기도 오산시 청호동,293.20236940984165
경기도 오산시 탑동,694.5975744211687
경기도 용인시 기흥구,543.1969135345732
경기도 용인시 수지구,558.1743152440948
경기도 용인시 처인구,390.2542819328744
경기도 의왕시 고천동,1710.5598130948324
경기도 의왕시 내손동,536.5513956233318
경기도 의왕시 삼동,622.1043477458009
경기도 의왕시 오전동,672.4579019791153
경기도 의왕시 왕곡동,511.3063950687268
경기도 의왕시 월암동,245.8788502805895
경기도 의왕시 이동,591.2713053034299
경기도 의왕시 청계동,969.8881131100833
경기도 의왕시 초평동,713.4755255480691
경기도 의왕시 포일동,787.0708371320624
경기도 의왕시 학의동,1002.3459714976638
경기도 의정부시 가능동,439.5048314864192
경기도 의정부시 고산동,890.2863330529208
경기도 의정부시 금오동,453.5056495034558
경기도 의정부시 낙양동,672.6342261961147
경기도 의정부시 녹양동,350.09564301494265
경기도 의정부시 민락동,581.577750949345
경기도 의정부시 산곡동,506.6555205349166
경기도 의정부시 신곡동,329.7971492729566
경기도 의정부시 용현동,470.83201025700936
경기도 의정부시 의정부동,554.1922162343135
경기도 의정부시 자일동,554.9121852361703
경기도 의정부시 장암동,563.873767721289
경기도 의정부시 호원동,573.3071172645695
경기도 이천시 갈산동,408.15898613335264
경기도 이천시 고담동,107.37002442002442
경기도 이천시 관고동,275.084993141506
경기도 이천시 단월동,206.3233985436437
경기도 이천시 대월면,474.5789506803409
경기도 이천시 마장면,566.0655940783638
경기도 이천시 모가면,224.1175953224983
경기도 이천시 백사면,298.8735946214504
경기도 이천시 부발읍,485.93361321065913
경기도 이천시 사음동,250.7463232331741
경기도 이천시 설성면,154.82772067405926
경기도 이천시 송정동,292.3172422259284
경기도 이천시 신둔면,273.8630158400518
경기도 이천시 안흥동,646.4546031411085
경기도 이천시 율면,245.77791870264392
경기도 이천시 율현동,725.4165131735704
경기도 이천시 장록동,218.19093340495294
경기도 이천시 장호원읍,211.9286539903182
경기도 이천시 중리동,313.4259994564862
경기도 이천시 증포동,381.453166714775
경기도 이천시 진리동,263.67427029678686
경기도 이천시 창전동,346.6394640004408
경기도 이천시 호법면,447.66230144955205
경기도 파주시 검산동,271.574361408561
경기도 파주시 광탄면,240.7097051342736
경기도 파주시 교하동,402.9671885533225
경기도 파주시 금릉동,225.33650251816803
경기도 파주시 금촌동,445.65977625834176
경기도 파주시 다율동,753.8980828535897
경기도 파주시 당하동,514.6152494580979
경기도 파주시 동패동,540.1512922583141
경기도 파주시 맥금동,210.6859016677608
경기도 파주시 목동동,643.6530180940512
경기도 파주시 문발동,221.3341495347936
경기도 파주시 문산읍,304.51822315460487
경기도 파주시 법원읍,196.13085863139997
경기도 파주시 산남동,356.8214144554939
경기도 파주시 상지석동,440.1331465943933
경기도 파주시 서패동,686.5415244842467
경기도 파주시 송촌동,337.15804848249496
경기도 파주시 신촌동,368.55929553057103
경기도 파주시 아동동,266.4919258066736
경기도 파주시 야당동,556.2361043764422
경기도 파주시 야동동,358.9407934462876
경기도 파주시 연다산동,274.01722963460577
경기도 파주시 오도동,279.1357145518625
경기도 파주시 와동동,660.0012596399381
경기도 파주시 월롱면,272.69554251307494
경기도 파주시 적성면,218.4020942736072
경기도 파주시 조리읍,289.04629861305943
경기도 파주시 탄현면,275.38814705491654
경기도 파주시 파주읍,212.69854896380238
경기도 파주시 파평면,171.66259279833454
경기도 파주시 하지석동,357.2448611370285
경기도 평택시 가재동,764.7136958876118
경기도 평택시 고덕동,1276.3123037581959
경기도 평택시 고덕면,604.6148871876768
경기도 평택시 군문동,251.2109994195943
경기도 평택시 도일동,1210.2439175775337
경기도 평택시 독곡동,401.4015350705007
경기도 평택시 동삭동,761.4891381511218
경기도 평택시 모곡동,624.9995056514655
경기도 평택시 비전동,604.3818243185052
경기도 평택시 서정동,439.1202020890503
경기도 평택시 서탄면,285.95939986722834
경기도 평택시 세교동,542.9073824799426
경기도 평택시 소사동,474.1411841807591
경기도 평택시 신대동,238.73167933489367
경기도 평택시 신장동,394.69302944194095
경기도 평택시 안중읍,290.3672240763167
경기도 평택시 오성면,200.22391113926182
경기도 평택시 용이동,695.4126599200232
경기도 평택시 월곡동,345.8491061517802
경기도 평택시 유천동,266.3702321544649
경기도 평택시 이충동,512.2852112150434
경기도 평택시 장당동,687.8341561911707
경기도 평택시 장안동,464.55752018073815
경기도 평택시 죽백동,568.8268831045517
경기도 평택시 지산동,601.3030622772718
경기도 평택시 지제동,896.6263662036768
경기도 평택시 진위면,275.22536226142023
경기도 평택시 청룡동,549.1165672443132
경기도 평택시 청북읍,312.91300783005494
경기도 평택시 칠괴동,127.130081300813
경기도 평택시 칠원동,646.7984092829593
경기도 평택시 통복동,482.17604648104924
경기도 평택시 팽성읍,404.3845266837479
경기도 평택시 평택동,788.9555677603639
경기도 평택시 포승읍,299.7304414729709
경기도 평택시 합정동,458.19321732295305
경기도 평택시 현덕면,336.160412274625
경기도 포천시 가산면,236.36216836472906
경기도 포천시 관인면,105.78844401521303
경기도 포천시 군내면,269.84185072478414
경기도 포천시 내촌면,155.7389267482466
경기도 포천시 동교동,245.9274624976781
경기도 포천시 선단동,322.82453789655966
경기도 포천시 설운동,311.8520881373377
경기도 포천시 소흘읍,293.9467946529985
경기도 포천시 신북면,196.1585420104674
경기도 포천시 신읍동,333.9343769783542
경기도 포천시 어룡동,285.3011535692133
경기도 포천시 영북면,69.82502307994496
경기도 포천시 영중면,175.4971698262511
경기도 포천시 이동면,102.13715006537878
경기도 포천시 일동면,166.56925133876186
경기도 포천시 자작동,314.31860997030395
경기도 포천시 창수면,113.7900598448081
경기도 포천시 화현면,186.78510483033912
경기도 하남시 감북동,696.5987931012356
경기도 하남시 감이동,1105.6807660297034
경기도 하남시 감일동,1039.5651854124524
경기도 하남시 광암동,656.1980871336576
경기도 하남시 덕풍동,709.7695795016925
경기도 하남시 망월동,1063.3830584885898
경기도 하남시 미사동,659.2568152943829
경기도 하남시 배알미동,1276.1832506274727
경기도 하남시 상산곡동,912.2795446665997
경기도 하남시 선동,1545.343473001282
경기도 하남시 신장동,516.1163244894472
경기도 하남시 창우동,438.7024888637737
경기도 하남시 초이동,732.797411868908
경기도 하남시 초일동,370.5238614244272
경기도 하남시 춘궁동,664.5004229202457
경기도 하남시 풍산동,799.726183287638
경기도 하남시 하산곡동,624.5719405979322
경기도 하남시 학암동,1188.7588907287218
경기도 화성시 동탄구,750.5720982610254
경기도 화성시 만세구,354.3326283020113
경기도 화성시 병점구,386.10452480050634
경기도 화성시 효행구,367.1150735563397
경기도 가평군,283.2843155412041
경기도 고양시,532.0325503983854
경기도 과천시,862.6913117585301
경기도 광명시,957.110020588184
경기도 광주시,465.7141022776409
경기도 구리시,680.158126471329
경기도 군포시,524.617565778426
경기도 김포시,505.1845014367542
경기도 남양주시,580.2568070631247
경기도 동두천시,250.51726714587434
경기도 부천시,470.8338772472627
경기도 성남시,824.6653664042578
경기도 수원시,525.1546844102039
경기도 시흥시,505.87406711504144
경기도 안산시,444.7868892849236
경기도 안성시,316.7313224947007
경기도 안양시,603.3031454631957
경기도 양주시,430.8166216355843
경기도 양평군,153.36523230898328
경기도 여주시,286.20390995423804
경기도 연천군,184.28927485989794
경기도 오산시,578.7467723410098
경기도 용인시,499.1815957924495
경기도 의왕시,741.2656538845935
경기도 의정부시,518.827227663106
경기도 이천시,425.95338235465294
경기도 파주시,420.86658259132594
경기도 평택시,613.0461076025626
경기도 포천시,216.81116436575508
경기도 하남시,843.7427084998147
경기도 화성시,494.86532358940167
