시군구,㎡당단가(만원)
서울특별시 종로구 낙원동,2338.4172788238225
서울특별시 종로구 내수동,891.5356153395651
서울특별시 종로구 내자동,2851.724122638926
서울특별시 종로구 누상동,1059.2611342916564
서울특별시 종로구 누하동,2257.2474376300743
서울특별시 종로구 당주동,1007.1870856390926
서울특별시 종로구 도렴동,589.9963125339867
서울특별시 종로구 돈의동,854.9224590666387
서울특별시 종로구 동숭동,1095.8221374006773
서울특별시 종로구 명륜가,1409.0271270682956
서울특별시 종로구 묘동,1134.928767747189
서울특별시 종로구 무악동,972.6502909987342
서울특별시 종로구 봉익동,1356.5576503838042
서울특별시 종로구 부암동,550.7809248943145
서울특별시 종로구 사간동,2494.663947175786
서울특별시 종로구 사직동,1214.3938210491208
서울특별시 종로구 삼청동,1714.6181805932413
서울특별시 종로구 서린동,2222.708498318792
서울특별시 종로구 세종로,2717.6569573968372
서울특별시 종로구 소격동,2381.4329065050897
서울특별시 종로구 수송동,986.4277105558731
서울특별시 종로구 숭인동,1319.6849078144555
서울특별시 종로구 신교동,2013.3549188210534
서울특별시 종로구 신문로가,1660.461945922442
서울특별시 종로구 신영동,377.28263458424726
서울특별시 종로구 안국동,2347.7166993933743
서울특별시 종로구 연건동,1363.6534715763175
서울특별시 종로구 연지동,1184.2526399331464
서울특별시 종로구 예지동,663.0605712966361
서울특별시 종로구 옥인동,1702.0652736930826
서울특별시 종로구 와룡동,1749.1739305112046
서울특별시 종로구 운니동,629.9010293278942
서울특별시 종로구 원남동,857.7878688531048
서울특별시 종로구 원서동,1026.0239493624097
서울특별시 종로구 이화동,945.736429072574
서울특별시 종로구 익선동,1741.8723328691926
서울특별시 종로구 인사동,1300.7461466326267
서울특별시 종로구 인의동,1819.2169579372617
서울특별시 종로구 장사동,1056.7674795135654
서울특별시 종로구 재동,3562.904355079685
서울특별시 종로구 적선동,686.8289517635426
서울특별시 종로구 종로가,1945.3546081357697
서울특별시 종로구 중학동,1946.0691658308328
서울특별시 종로구 창성동,1751.6616897601155
서울특별시 종로구 창신동,1583.6444632829594
서울특별시 종로구 청운동,789.0154545996504
서울특별시 종로구 청진동,2845.092600441991
서울특별시 종로구 체부동,1086.8876916908298
서울특별시 종로구 충신동,701.3498827002293
서울특별시 종로구 통의동,2945.5731594033264
서울특별시 종로구 통인동,2062.570635336409
서울특별시 종로구 팔판동,1738.6737148187847
서울특별시 종로구 평동,1984.8268847275613
서울특별시 종로구 평창동,670.8144581576421
서울특별시 종로구 필운동,1273.5532937878959
서울특별시 종로구 행촌동,654.3275065741142
서울특별시 종로구 혜화동,974.5935062027344
서울특별시 종로구 홍지동,527.8417360148902
서울특별시 종로구 홍파동,2422.95397833721
서울특별시 종로구 화동,2944.068208298791
서울특별시 종로구 효자동,1265.813806739956
서울특별시 종로구 효제동,1794.019731265019
서울특별시 중구 광희동가,1495.94886397722
서울특별시 중구 남대문로가,1668.9418607066627
서울특별시 중구 남산동가,1027.24564282168
서울특별시 중구 남창동,874.8568574319922
서울특별시 중구 남학동,982.2257717818745
서울특별시 중구 다동,1665.967736760635
서울특별시 중구 만리동가,1311.9805874261501
서울특별시 중구 명동가,3128.893256275568
서울특별시 중구 무교동,1342.2156854854984
서울특별시 중구 무학동,631.8532416093392
서울특별시 중구 묵정동,1494.3214648177457
서울특별시 중구 방산동,711.6135999961602
서울특별시 중구 봉래동가,1784.482590515752
서울특별시 중구 북창동,1432.323022866328
서울특별시 중구 산림동,1069.1525960852478
서울특별시 중구 서소문동,1384.283540397932
서울특별시 중구 소공동,638.8917487597645
서울특별시 중구 수표동,2053.426773152449
서울특별시 중구 수하동,858.5283684366035
서울특별시 중구 순화동,681.9055847965017
서울특별시 중구 신당동,2251.7247891579404
서울특별시 중구 쌍림동,1531.3154033642159
서울특별시 중구 예관동,1403.5846810154585
서울특별시 중구 예장동,984.2079520737806
서울특별시 중구 오장동,848.6650474907964
서울특별시 중구 을지로가,872.4076793524202
서울특별시 중구 의주로가,1031.765819853488
서울특별시 중구 인현동가,1277.5418503208866
서울특별시 중구 입정동,2525.034797220687
서울특별시 중구 장교동,540.138426224449
서울특별시 중구 장충동가,1072.9295728378097
서울특별시 중구 저동가,1046.6938869010473
서울특별시 중구 정동,1457.4545739889465
서울특별시 중구 주교동,1032.5968241809487
서울특별시 중구 중림동,1060.7946621819783
서울특별시 중구 초동,1153.1410037863236
서울특별시 중구 충무로가,1068.2412827891574
서울특별시 중구 태평로가,3107.3008581259764
서울특별시 중구 필동가,1423.8227695907544
서울특별시 중구 황학동,844.5270845119952
서울특별시 중구 회현동가,1106.5590909377156
서울특별시 중구 흥인동,614.832271405712
서울특별시 중랑구 망우동,508.6111771696674
서울특별시 중랑구 면목동,680.2444461577347
서울특별시 중랑구 묵동,1185.4600283503858
서울특별시 중랑구 상봉동,722.5058614464516
서울특별시 중랑구 신내동,490.2153947017303
서울특별시 중랑구 중화동,617.1770574271438
서울특별시 강남구,1814.4392098927306
서울특별시 강동구,908.832280410943
